task_type,task_number,task_name,example_type,example_number,input_height,input_width,output_height,output_width,input_filename,output_filename,input_grid,output_grid
evaluation,61,25094a63.json,test,1,30,30,30,30,img/tasks/25094a63_test_input_1.png,img/tasks/25094a63_test_output_1.png,|683338183881631231113122682386|166881336388211368831218238882|883631683863128182132111111836|131281822213183631131111111263|812386888888888813811111118368|613186888888888811316111116283|333383888888888813116288888813|331321888888888881132632188828|183283888888888868882831336131|812316888888888838661383328881|331128888888888838181862811163|611216832281638263213361286222|132812881322223338321166383316|812631328133818366831813323363|881328112121811333888333186113|683281311311838833363331363286|381182332816166863183888116331|881236331883368181223838826861|318233633631131181318281121338|888128831133336333333138288128|683812838318331333333828883311|816312881138238333333383833131|212218631388822333333881311326|113663228263862333333311338333|136183213313838333333383833812|883882222886833333333221618686|331118833328233333688228112188|663336338888136833811161262638|128321333313866181621633383818|862638288311611218121318363338|,|683338183881631231113122682386|166881336388211368831218238882|883631683863128182132444441836|131281822213183631131444441263|812386444444444413811444448368|613186444444444411316444446283|333383444444444413116288888813|331321444444444481132632188828|183283444444444468882831336131|812316444444444438661383328881|331128444444444438181862811163|611216832281638263213361286222|132812881322223338321166383316|812631328133818366831813323363|881328112121811333888333186113|683281311311838833363331363286|381182332816166863183888116331|881236331883368181223838826861|318233633631131181318281121338|888128831133336444444138288128|683812838318331444444828883311|816312881138238444444383833131|212218631388822444444881311326|113663228263862444444311338333|136183213313838444444383833812|883882222886833444444221618686|331118833328233333688228112188|663336338888136833811161262638|128321333313866181621633383818|862638288311611218121318363338|
evaluation,62,2546ccf6.json,train,1,17,19,17,19,img/tasks/2546ccf6_train_input_1.png,img/tasks/2546ccf6_train_output_1.png,|0000600006000060000|0000600006000060000|0000600006000060000|0000600006000060000|6666666666666666666|0000600046400060000|0000600406040060000|0000604406044060000|0000600406040060000|6666666666666666666|0000600406000060000|0000604406000060000|0000600406000060000|0000600046000060000|6666666666666666666|0000600006000060000|0000600006000060000|,|0000600006000060000|0000600006000060000|0000600006000060000|0000600006000060000|6666666666666666666|0000600046400060000|0000600406040060000|0000604406044060000|0000600406040060000|6666666666666666666|0000600406040060000|0000604406044060000|0000600406040060000|0000600046400060000|6666666666666666666|0000600006000060000|0000600006000060000|
evaluation,62,2546ccf6.json,train,2,19,18,19,18,img/tasks/2546ccf6_train_input_2.png,img/tasks/2546ccf6_train_output_2.png,|000020000200002000|303320000200002000|033020000200002000|003020000200002000|222222222222222222|003020300200002000|033020330200002000|303323303200002000|000020000200002000|222222222222222222|000020000200002000|000020100200102000|000020011211002000|000020010201002000|222222222222222222|000020000201002000|000020000211002000|000020000200102000|000020000200002000|,|000020000200002000|303323303200002000|033020330200002000|003020300200002000|222222222222222222|003020300200002000|033020330200002000|303323303200002000|000020000200002000|222222222222222222|000020000200002000|000020100200102000|000020011211002000|000020010201002000|222222222222222222|000020010201002000|000020011211002000|000020100200102000|000020000200002000|
evaluation,62,2546ccf6.json,test,1,26,23,26,23,img/tasks/2546ccf6_test_input_1.png,img/tasks/2546ccf6_test_output_1.png,|00000800000800000800000|00000800000800000800000|00200800200800000800000|00222822200800000800000|00020802000800000800000|88888888888888888888888|00020800000800000800000|00222800000800000800000|00200800000800110800000|00000800000800101800000|00000800000800010800000|88888888888888888888888|00000800000800010801000|00000800000800101810100|00000800000800110801100|00444844400800000800000|00040804000800000800000|88888888888888888888888|00000804000800000800000|00000844400800000800000|00000800000800000800000|00000800000800000800000|00000800000800000800000|88888888888888888888888|00000800000800000800000|00000800000800000800000|,|00000800000800000800000|00000800000800000800000|00200800200800000800000|00222822200800000800000|00020802000800000800000|88888888888888888888888|00020802000800000800000|00222822200800000800000|00200800200800110801100|00000800000800101810100|00000800000800010801000|88888888888888888888888|00000800000800010801000|00000800000800101810100|00000800000800110801100|00444844400800000800000|00040804000800000800000|88888888888888888888888|00040804000800000800000|00444844400800000800000|00000800000800000800000|00000800000800000800000|00000800000800000800000|88888888888888888888888|00000800000800000800000|00000800000800000800000|
evaluation,63,256b0a75.json,train,1,23,21,23,21,img/tasks/256b0a75_train_input_1.png,img/tasks/256b0a75_train_output_1.png,|000000000000000000000|000000000000040000000|000000000000000000000|000300000060000000000|000000000000000000000|000000000000000000000|000000000000000000000|002000000880088000000|000000000800008000000|000000000000000007000|000000000000000000000|000040000000000000000|000000000000000000000|000000000700008000900|000000000770088000000|000000000000000000000|000000000000000000000|000000000000010000000|000000000000000000000|000000000000000000000|000100000000000000000|000000000000000000900|000000000000000000000|,|000000000767747000000|000000000767747000000|000000000767777000000|000300000767777000000|000000000777777000000|000000000777777000000|000000000777777000000|222777777888888777777|777777777877778777777|777777777877778777777|777777777877778777777|444447777877778777777|777777777877778777777|777777777877778777999|777777777888888777777|000000000777777000000|000000000777777000000|000000000777717000000|000000000777717000000|000000000777717000000|000100000777717000000|000000000777717000900|000000000777717000000|
evaluation,63,256b0a75.json,train,2,22,24,22,24,img/tasks/256b0a75_train_input_2.png,img/tasks/256b0a75_train_output_2.png,|040000040000600000010050|000000000040000000000000|000000700000000000000000|020090000000000000000000|000000000011000880000000|000000000010000080000000|000000000000000000000000|000000000000000000000002|000000000000000000010000|000000000000000000000000|000000200080000080000000|000000000088000880007000|000900000000000000000000|000000000000000070000000|000000000000000000050000|000000000000010000000000|000000000000000000000000|000005000030000000000000|000000000000000000000001|000000000000000000000000|000000000000030000000000|000000000000000100000004|,|040000040041611110010050|000000000041111110000000|000000700011111110000000|020090000011111110000000|111111111188888881111111|111111111181111181111111|111111111181111181111111|111111111181111181111112|111111111181111181111111|111111111181111181111111|222222211181111181111111|111111111188888881117777|000900000011111110000000|000000000011111170000000|000000000011111170050000|000000000011111170000000|000000000011111170000000|000005000031111170000000|000000000031111170000001|000000000031111170000000|000000000031131170000000|000000000031131170000004|
evaluation,63,256b0a75.json,train,3,23,23,23,23,img/tasks/256b0a75_train_input_3.png,img/tasks/256b0a75_train_output_3.png,|00000000070500000000000|00000000000000090000000|00000000000000000000000|00000010009000000000000|00000000000000000000000|00000000000600000000000|00000088000088000006000|00000080000008000000000|00050000000000000000000|00000000000000000000000|06000000000000000000000|00000000000000000000000|00000000000000000000000|00000000000000000000000|00100080000003000000000|06000088000033000010000|00000000000000000000000|00000000000000000000000|00000000000010000000000|05200000000000000000000|00000000000900000000000|00000000000000000000000|00000000100000000000000|,|00000013379533000000000|00000013339633090000000|00000013339633000000000|00000013339633000000000|00000033333633000000000|00000033333633000000000|33333388888888333336666|33333383333338333333333|55553383333338333333333|33333383333338333333333|66333383333338333333333|33333383333338333333333|33333383333338333333333|33333383333338333333333|11133383333338333333333|66333388888888333311111|00000033333333000000000|00000033333333000000000|00000033333313000000000|05200033333313000000000|00000033333913000000000|00000033333913000000000|00000033133913000000000|
evaluation,63,256b0a75.json,test,1,25,26,25,26,img/tasks/256b0a75_test_input_1.png,img/tasks/256b0a75_test_output_1.png,|70000000900000030000000000|00000000000000002000000060|00000000000000000000000000|00009000000000000000000000|00000000000000000000010000|00000000000040000000000000|00000000000000000000000000|00000020000000000000000000|00000000007000009000000000|00000088000006600000000000|00000080000000600090000000|00030000000000000007000000|00000000000000000000000000|00000000000000000000000000|00000080000000800000000000|00000088000008800000000000|00000000040000000000000000|00000000000000000000000000|00000000000000000000000000|00000000000000020000000000|00100005000000000000000000|00000000000000000700000000|00000000000000000000009000|00000000000000000000000000|00000000000000000000000000|,|70000026967646630000000000|00000026667646602000000060|00000026667646600000000000|00009026667646600000000000|00000026667646600000010000|00000026667646600000000000|00000026667666600000000000|00000026667666600000000000|00000066667666609000000000|66666688888888866666666666|66666686666666866699999999|33336686666666866667777777|66666686666666866666666666|66666686666666866666666666|66666686666666866666666666|66666688888888866666666666|00000066646666600000000000|00000066646666600000000000|00000066646666600000000000|00000066646666620000000000|00100065646666600000000000|00000065646666600700000000|00000065646666600000009000|00000065646666600000000000|00000065646666600000000000|
evaluation,64,2685904e.json,train,1,10,10,10,10,img/tasks/2685904e_train_input_1.png,img/tasks/2685904e_train_output_1.png,|8880000000|0000000000|0000000000|0000000000|0000000000|0000000000|5555555555|0000000000|8643473837|0000000000|,|8880000000|0000000000|0000000000|0003003030|0003003030|0003003030|5555555555|0000000000|8643473837|0000000000|
evaluation,64,2685904e.json,train,2,10,10,10,10,img/tasks/2685904e_train_input_2.png,img/tasks/2685904e_train_output_2.png,|8000000000|0000000000|0000000000|0000000000|0000000000|0000000000|5555555555|0000000000|6646219294|0000000000|,|8000000000|0000000000|0000000000|0000000000|0000000000|0000010000|5555555555|0000000000|6646219294|0000000000|
evaluation,64,2685904e.json,train,3,10,10,10,10,img/tasks/2685904e_train_input_3.png,img/tasks/2685904e_train_output_3.png,|8880000000|0000000000|0000000000|0000000000|0000000000|0000000000|5555555555|0000000000|4144631636|0000000000|,|8880000000|0000000000|0000000000|4044600606|4044600606|4044600606|5555555555|0000000000|4144631636|0000000000|
evaluation,64,2685904e.json,train,4,10,10,10,10,img/tasks/2685904e_train_input_4.png,img/tasks/2685904e_train_output_4.png,|8800000000|0000000000|0000000000|0000000000|0000000000|0000000000|5555555555|0000000000|2332311311|0000000000|,|8800000000|0000000000|0000000000|0000000000|2002000000|2002000000|5555555555|0000000000|2332311311|0000000000|
evaluation,64,2685904e.json,train,5,10,10,10,10,img/tasks/2685904e_train_input_5.png,img/tasks/2685904e_train_output_5.png,|8888000000|0000000000|0000000000|0000000000|0000000000|0000000000|5555555555|0000000000|2121211222|0000000000|,|8888000000|0000000000|0101011000|0101011000|0101011000|0101011000|5555555555|0000000000|2121211222|0000000000|
evaluation,64,2685904e.json,train,6,10,10,10,10,img/tasks/2685904e_train_input_6.png,img/tasks/2685904e_train_output_6.png,|8000000000|0000000000|0000000000|0000000000|0000000000|0000000000|5555555555|0000000000|1311114111|0000000000|,|8000000000|0000000000|0000000000|0000000000|0000000000|0300004000|5555555555|0000000000|1311114111|0000000000|
evaluation,64,2685904e.json,test,1,10,10,10,10,img/tasks/2685904e_test_input_1.png,img/tasks/2685904e_test_output_1.png,|8800000000|0000000000|0000000000|0000000000|0000000000|0000000000|5555555555|0000000000|2364624439|0000000000|,|8800000000|0000000000|0000000000|0000000000|2360620030|2360620030|5555555555|0000000000|2364624439|0000000000|
evaluation,65,2697da3f.json,train,1,9,7,15,15,img/tasks/2697da3f_train_input_1.png,img/tasks/2697da3f_train_output_1.png,|0000000|0444040|0004440|0000400|0004440|0444040|0000000|0000000|0000000|,|000004000400000|000004000400000|000004404400000|000000444000000|000004404400000|444040000040444|004440000044400|000400000004000|004440000044400|444040000040444|000004404400000|000000444000000|000004404400000|000004000400000|000004000400000|
evaluation,65,2697da3f.json,train,2,7,7,11,11,img/tasks/2697da3f_train_input_2.png,img/tasks/2697da3f_train_output_2.png,|0000000|0000000|0044000|0404400|0044000|0000000|0000000|,|00000400000|00004040000|00004440000|00000400000|04400000440|40440004404|04400000440|00000400000|00004440000|00004040000|00000400000|
evaluation,65,2697da3f.json,train,3,7,8,11,11,img/tasks/2697da3f_train_input_3.png,img/tasks/2697da3f_train_output_3.png,|00000000|00000000|00000000|00040400|00444400|00040400|00000000|,|00000400000|00004440000|00000400000|00004440000|04040004040|44440004444|04040004040|00004440000|00000400000|00004440000|00000400000|
